,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
450,9,"44,68",1,0,Urban,0,Phone,No Offer,0
451,6,"265,61",0,1,Surburban,1,Multichannel,Buy One Get One,1
452,4,"184,47",1,0,Rural,0,Phone,Buy One Get One,0
453,8,"69,67",1,0,Rural,1,Web,Buy One Get One,0
454,2,"188,03",1,0,Urban,1,Phone,No Offer,0
455,1,"1873,15",0,1,Urban,1,Phone,Buy One Get One,0
456,1,"132,46",1,0,Urban,0,Phone,No Offer,0
457,8,"167,05",0,1,Urban,0,Phone,No Offer,0
458,3,"179,31",0,1,Urban,0,Web,No Offer,0
459,1,"101,99",0,1,Surburban,0,Web,Buy One Get One,1
460,1,"290,03",1,1,Urban,0,Web,No Offer,1
461,1,"89,59",0,1,Surburban,1,Web,Discount,0
462,4,"29,99",0,1,Surburban,1,Web,Buy One Get One,0
463,2,"851,45",1,1,Rural,1,Web,No Offer,1
464,1,"248,43",1,0,Surburban,1,Phone,No Offer,0
465,3,"141,2",0,1,Surburban,1,Phone,No Offer,0
466,9,"69,9",1,0,Surburban,1,Web,Buy One Get One,0
467,7,"29,99",1,0,Urban,0,Web,No Offer,0
468,6,"113,6",1,0,Surburban,1,Phone,No Offer,0
469,10,"29,99",0,1,Urban,0,Web,Buy One Get One,0
470,9,"302,52",1,0,Urban,0,Phone,Discount,0
471,3,"73,99",0,1,Surburban,0,Phone,No Offer,0
472,1,"79,5",0,1,Surburban,0,Web,No Offer,0
473,12,"103,6",1,0,Rural,0,Phone,No Offer,0
474,1,"137,29",0,1,Urban,0,Phone,No Offer,0
475,8,"34,8",0,1,Surburban,1,Phone,Buy One Get One,0
476,6,"114,74",1,0,Urban,0,Web,No Offer,1
477,8,"244,94",1,0,Surburban,0,Phone,Buy One Get One,0
478,1,"452,72",0,1,Rural,0,Web,Buy One Get One,0
479,5,"29,99",0,1,Urban,0,Web,Discount,0
480,1,"386,11",1,1,Urban,0,Multichannel,Discount,0
481,8,"45,78",1,0,Surburban,0,Phone,No Offer,0
482,6,"358,77",0,1,Surburban,0,Web,No Offer,0
483,5,"141,74",1,0,Surburban,0,Web,No Offer,0
484,9,"205,33",1,0,Surburban,1,Multichannel,Discount,0
485,1,"629,85",1,0,Urban,1,Web,Discount,1
486,9,"64,09",1,0,Surburban,0,Phone,Buy One Get One,0
487,4,"162,56",0,1,Urban,1,Phone,Buy One Get One,0
488,9,"383,77",0,1,Surburban,1,Phone,Discount,1
489,6,"64,33",1,0,Rural,0,Web,No Offer,1
490,11,"143,65",0,1,Urban,1,Phone,Buy One Get One,0
491,12,"63,28",1,0,Urban,1,Phone,Discount,0
492,6,"108,83",1,0,Urban,0,Phone,Discount,0
493,4,"121,87",1,0,Rural,0,Web,No Offer,0
494,10,"489,29",0,1,Surburban,0,Phone,Discount,0
495,2,"199,97",0,1,Surburban,0,Phone,Discount,0
496,4,"614,83",1,0,Urban,1,Multichannel,No Offer,0
497,5,"103,44",0,1,Rural,1,Web,Buy One Get One,1
498,9,"199,38",0,1,Urban,1,Phone,Discount,0
499,4,"224,04",1,0,Urban,0,Web,No Offer,0
500,3,"80,65",0,1,Surburban,1,Web,Buy One Get One,1
501,3,"66,47",1,0,Rural,1,Web,Discount,0
502,9,"33,63",0,1,Rural,0,Phone,No Offer,0
503,6,"528,03",1,1,Urban,1,Multichannel,Buy One Get One,0
504,10,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
505,2,"109,81",1,0,Urban,1,Web,No Offer,1
506,10,"507,15",0,1,Rural,1,Web,Buy One Get One,0
507,10,"161,43",0,1,Surburban,1,Web,No Offer,1
508,12,"90,15",1,0,Surburban,0,Web,Discount,0
509,1,"567,13",0,1,Rural,1,Phone,Buy One Get One,0
510,1,"681,12",1,0,Rural,1,Phone,Discount,0
511,9,"198,54",0,1,Urban,0,Phone,No Offer,0
512,11,"301,0",1,1,Surburban,1,Web,No Offer,0
513,2,"378,5",0,1,Urban,0,Web,Discount,1
514,10,"131,95",0,1,Surburban,0,Phone,No Offer,1
515,6,"179,51",0,1,Urban,0,Phone,Buy One Get One,0
516,10,"375,34",1,0,Rural,0,Web,No Offer,0
517,8,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
518,1,"286,31",1,1,Surburban,0,Web,No Offer,0
519,7,"600,13",1,1,Urban,1,Phone,No Offer,0
520,6,"107,42",0,1,Urban,1,Web,No Offer,0
521,1,"1515,82",1,1,Surburban,1,Multichannel,Buy One Get One,1
522,2,"102,99",0,1,Surburban,0,Phone,No Offer,0
523,10,"317,16",1,0,Urban,0,Web,Buy One Get One,0
524,7,"297,6",1,0,Surburban,0,Web,No Offer,0
525,10,"599,06",0,1,Urban,1,Web,Buy One Get One,0
526,10,"29,99",1,0,Urban,0,Web,Buy One Get One,0
527,1,"783,8",1,1,Surburban,1,Web,No Offer,0
528,9,"89,96",1,0,Surburban,0,Web,Discount,1
529,8,"155,75",0,1,Urban,1,Phone,No Offer,0
530,11,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
531,5,"47,98",0,1,Urban,0,Web,Buy One Get One,0
532,8,"135,67",1,0,Rural,1,Web,Discount,0
533,11,"504,86",1,0,Rural,1,Multichannel,Buy One Get One,0
534,1,"904,58",0,1,Surburban,1,Phone,Buy One Get One,1
535,11,"312,41",1,0,Urban,1,Web,Buy One Get One,0
536,9,"404,03",1,1,Urban,0,Multichannel,No Offer,0
537,7,"251,05",1,0,Surburban,0,Multichannel,Buy One Get One,1
538,1,"30,01",0,1,Urban,1,Web,Buy One Get One,0
539,1,"155,65",1,0,Urban,0,Web,No Offer,0
540,12,"36,67",0,1,Urban,0,Web,Discount,1
541,12,"49,27",1,0,Urban,1,Phone,Buy One Get One,0
542,1,"563,7",1,0,Surburban,1,Multichannel,Discount,0
543,6,"265,2",1,0,Surburban,0,Phone,Discount,0
544,1,"357,56",0,1,Surburban,0,Phone,No Offer,0
545,11,"206,97",1,0,Surburban,0,Web,Discount,0
546,7,"1222,53",1,1,Rural,1,Phone,Discount,1
547,5,"67,55",1,0,Surburban,0,Phone,Discount,0
548,9,"108,59",1,0,Rural,1,Web,Discount,0
549,1,"615,04",1,1,Surburban,1,Phone,No Offer,0
550,7,"153,17",1,0,Rural,0,Phone,Discount,0
551,9,"40,16",1,0,Urban,1,Phone,Buy One Get One,0
552,4,"127,51",1,0,Urban,1,Web,No Offer,0
553,8,"60,9",0,1,Rural,1,Phone,No Offer,0
554,1,"234,17",1,0,Rural,1,Phone,No Offer,0
555,12,"145,27",1,0,Urban,1,Web,Discount,0
556,11,"112,61",0,1,Urban,0,Web,No Offer,0
557,5,"168,1",1,0,Surburban,0,Web,No Offer,0
558,1,"745,63",1,1,Urban,1,Multichannel,Buy One Get One,0
559,6,"29,99",0,1,Surburban,0,Web,Buy One Get One,0
560,5,"37,79",0,1,Surburban,0,Web,No Offer,0
561,8,"772,55",1,0,Surburban,1,Web,Buy One Get One,0
562,4,"70,16",0,1,Surburban,0,Web,No Offer,0
563,7,"115,07",0,1,Surburban,0,Phone,Buy One Get One,0
564,3,"248,26",0,1,Surburban,1,Multichannel,Buy One Get One,0
565,6,"65,1",1,0,Urban,0,Phone,Discount,0
566,1,"585,14",1,0,Surburban,1,Multichannel,Buy One Get One,0
567,9,"297,59",0,1,Surburban,1,Phone,Discount,1
568,7,"409,76",1,1,Urban,0,Multichannel,Discount,0
569,9,"60,15",0,1,Surburban,0,Web,Discount,0
570,1,"111,37",0,1,Surburban,1,Web,No Offer,0
571,7,"29,99",0,1,Urban,0,Phone,No Offer,0
572,1,"87,0",0,1,Rural,1,Phone,Discount,0
573,2,"46,47",0,1,Surburban,1,Web,No Offer,0
574,11,"297,25",0,1,Urban,1,Phone,Buy One Get One,0
575,9,"129,29",0,1,Urban,1,Web,No Offer,0
576,5,"150,06",1,0,Rural,1,Web,Buy One Get One,0
577,3,"708,62",0,1,Surburban,1,Phone,Discount,0
578,3,"29,99",1,0,Urban,1,Phone,Discount,0
579,2,"531,69",0,1,Urban,1,Phone,Buy One Get One,0
580,10,"113,33",0,1,Urban,0,Web,No Offer,0
581,4,"737,33",0,1,Surburban,1,Web,Discount,0
582,12,"29,99",1,0,Urban,1,Web,Discount,0
583,6,"1292,1",1,0,Surburban,1,Web,Buy One Get One,0
584,11,"272,89",1,0,Surburban,1,Web,Buy One Get One,0
585,4,"302,86",0,1,Surburban,1,Phone,Buy One Get One,0
586,11,"29,99",0,1,Surburban,0,Web,Discount,0
587,7,"758,59",0,1,Surburban,1,Web,Discount,0
588,4,"174,55",1,0,Rural,1,Web,Discount,0
589,9,"76,72",1,0,Surburban,0,Phone,No Offer,0
590,6,"334,34",0,1,Rural,0,Multichannel,Discount,1
591,12,"108,83",1,0,Rural,0,Web,Discount,1
592,10,"319,45",0,1,Urban,0,Phone,Discount,0
593,10,"29,99",1,0,Surburban,1,Web,Discount,0
594,3,"367,27",0,1,Surburban,1,Phone,No Offer,0
595,8,"29,99",1,0,Urban,1,Web,No Offer,0
596,10,"102,82",1,0,Surburban,1,Web,Discount,0
597,10,"189,02",0,1,Rural,1,Phone,Buy One Get One,0
598,4,"739,84",1,0,Urban,1,Phone,Discount,0
599,4,"85,64",1,0,Surburban,1,Web,Buy One Get One,0
600,6,"161,43",0,1,Surburban,0,Web,Discount,1
601,8,"346,57",1,0,Urban,1,Web,No Offer,0
602,7,"729,01",0,1,Rural,1,Phone,No Offer,0
603,10,"51,33",1,0,Surburban,1,Web,Discount,0
604,2,"159,22",0,1,Surburban,0,Web,Discount,0
605,5,"1079,62",1,1,Surburban,1,Web,No Offer,1
606,10,"29,99",1,0,Surburban,1,Web,No Offer,0
607,11,"43,51",0,1,Surburban,0,Web,No Offer,0
608,10,"163,8",0,1,Urban,1,Web,Discount,0
609,9,"212,32",1,0,Surburban,0,Multichannel,No Offer,0
610,7,"147,81",1,0,Surburban,1,Web,Discount,0
611,5,"168,93",1,0,Urban,1,Web,Buy One Get One,0
612,6,"1462,5",1,0,Urban,1,Phone,Buy One Get One,0
613,1,"544,98",1,0,Urban,1,Web,No Offer,0
614,11,"322,87",0,1,Rural,0,Phone,Buy One Get One,0
615,7,"508,18",1,0,Urban,1,Web,Discount,0
616,1,"50,62",1,0,Urban,0,Web,No Offer,0
617,1,"806,91",1,1,Surburban,1,Multichannel,Buy One Get One,1
618,5,"291,17",1,0,Surburban,0,Multichannel,No Offer,0
619,6,"447,01",0,1,Urban,1,Web,Buy One Get One,0
620,5,"777,95",1,0,Surburban,1,Web,No Offer,0
621,9,"174,11",1,0,Surburban,0,Phone,Buy One Get One,1
622,5,"30,59",0,1,Urban,1,Web,Discount,0
623,4,"305,76",0,1,Surburban,0,Phone,No Offer,0
624,8,"29,99",0,1,Surburban,0,Phone,No Offer,1
625,8,"256,83",0,1,Urban,1,Web,No Offer,0
626,7,"462,7",0,1,Surburban,1,Multichannel,No Offer,0
627,7,"489,49",1,0,Rural,1,Web,No Offer,1
628,1,"352,99",1,0,Urban,0,Web,Buy One Get One,0
629,3,"54,79",1,0,Surburban,0,Phone,Buy One Get One,0
630,9,"29,99",0,1,Surburban,0,Phone,No Offer,0
631,5,"54,14",0,1,Surburban,1,Web,Buy One Get One,0
632,3,"104,0",0,1,Urban,0,Phone,Buy One Get One,0
633,2,"231,27",0,1,Urban,1,Phone,No Offer,0
634,2,"50,37",1,0,Urban,0,Phone,Discount,0
635,9,"189,33",1,0,Urban,1,Phone,No Offer,0
636,1,"368,01",0,1,Urban,0,Web,No Offer,0
637,1,"331,21",1,0,Rural,1,Phone,No Offer,0
638,2,"186,51",0,1,Surburban,0,Phone,Discount,0
639,9,"433,89",0,1,Rural,0,Phone,Discount,0
640,8,"90,62",1,0,Urban,0,Phone,No Offer,0
641,7,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
642,2,"44,37",0,1,Surburban,0,Web,Discount,0
643,1,"539,96",0,1,Surburban,1,Web,Buy One Get One,0
644,3,"43,0",1,0,Urban,0,Phone,No Offer,0
645,10,"145,73",0,1,Urban,1,Phone,No Offer,0
646,3,"80,86",1,0,Rural,1,Phone,No Offer,0
647,9,"646,2",1,0,Urban,1,Phone,Buy One Get One,0
648,1,"585,22",1,0,Urban,1,Phone,Buy One Get One,0
649,2,"202,92",0,1,Surburban,0,Phone,Discount,0
650,7,"78,57",1,0,Urban,1,Web,Buy One Get One,0
651,1,"735,63",1,0,Rural,1,Phone,Buy One Get One,0
652,9,"162,44",1,0,Urban,0,Web,Buy One Get One,0
653,10,"226,15",0,1,Surburban,1,Multichannel,Discount,0
654,10,"29,99",1,0,Urban,0,Web,Buy One Get One,0
655,9,"179,43",0,1,Urban,0,Web,Buy One Get One,0
656,6,"549,78",1,0,Surburban,1,Web,Discount,0
657,9,"34,72",0,1,Surburban,1,Phone,No Offer,0
658,1,"61,08",0,1,Rural,0,Web,Buy One Get One,1
659,1,"92,29",0,1,Rural,1,Phone,No Offer,1
660,4,"316,87",0,1,Urban,1,Web,Discount,0
661,2,"189,02",0,1,Urban,1,Phone,No Offer,0
662,2,"210,51",0,1,Urban,0,Phone,Discount,1
663,9,"301,15",1,1,Surburban,0,Phone,Discount,1
664,9,"127,38",1,0,Surburban,0,Web,Buy One Get One,1
665,9,"29,99",0,1,Surburban,1,Web,Discount,0
666,9,"29,99",0,1,Urban,1,Web,No Offer,0
667,1,"70,17",1,0,Surburban,0,Web,No Offer,0
668,11,"262,78",1,0,Urban,1,Phone,Buy One Get One,0
669,10,"138,83",1,0,Urban,0,Phone,No Offer,0
670,6,"505,48",1,1,Surburban,1,Phone,No Offer,0
671,11,"92,28",0,1,Surburban,1,Web,Buy One Get One,0
672,4,"209,79",0,1,Rural,0,Multichannel,Discount,1
673,3,"34,22",1,0,Urban,1,Phone,Discount,0
674,2,"152,95",0,1,Surburban,0,Web,No Offer,0
675,5,"427,17",1,1,Urban,0,Web,No Offer,0
676,1,"163,58",0,1,Urban,0,Web,Buy One Get One,1
677,1,"75,83",1,0,Surburban,0,Phone,No Offer,1
678,11,"184,17",1,0,Surburban,0,Phone,Buy One Get One,0
679,10,"466,25",0,1,Urban,0,Phone,No Offer,0
680,7,"151,91",0,1,Surburban,1,Web,Buy One Get One,0
681,1,"148,57",0,1,Urban,0,Web,Buy One Get One,0
682,2,"200,23",1,0,Surburban,0,Phone,Buy One Get One,0
683,5,"663,14",1,1,Surburban,1,Multichannel,Buy One Get One,1
684,4,"383,9",0,1,Surburban,0,Web,Buy One Get One,0
685,2,"227,46",1,0,Urban,0,Web,No Offer,0
686,8,"212,27",0,1,Urban,1,Multichannel,Buy One Get One,0
687,6,"97,9",0,1,Surburban,1,Phone,Discount,0
688,7,"208,25",0,1,Surburban,1,Multichannel,Buy One Get One,0
689,12,"88,65",1,0,Surburban,0,Web,Discount,0
690,10,"64,55",1,0,Surburban,1,Phone,Buy One Get One,0
691,2,"454,04",1,0,Surburban,0,Web,Buy One Get One,0
692,1,"29,99",0,1,Urban,0,Web,Buy One Get One,0
693,7,"157,63",1,0,Urban,1,Phone,Discount,0
694,3,"29,99",0,1,Urban,1,Phone,Discount,0
695,10,"119,63",0,1,Rural,0,Web,Discount,0
696,4,"317,96",0,1,Urban,0,Web,No Offer,0
697,3,"138,44",1,0,Urban,1,Phone,Buy One Get One,0
698,4,"186,97",1,0,Urban,1,Web,No Offer,0
699,5,"226,84",0,1,Surburban,1,Multichannel,No Offer,0
700,3,"351,2",1,0,Surburban,0,Multichannel,Buy One Get One,0
701,2,"458,41",0,1,Surburban,0,Multichannel,Discount,0
702,5,"135,64",1,0,Urban,0,Web,Discount,0
703,10,"127,29",0,1,Urban,1,Phone,No Offer,0
704,9,"158,91",1,0,Rural,1,Web,Buy One Get One,1
705,1,"478,49",0,1,Surburban,0,Multichannel,Buy One Get One,0
706,11,"138,08",1,0,Urban,0,Phone,Buy One Get One,0
707,1,"525,42",0,1,Urban,1,Phone,Discount,0
708,1,"303,34",1,1,Urban,0,Web,Discount,1
709,5,"50,63",1,0,Urban,0,Phone,Discount,0
710,9,"35,4",0,1,Surburban,1,Web,No Offer,0
711,7,"38,9",0,1,Surburban,1,Web,Buy One Get One,0
712,5,"46,09",1,0,Urban,0,Web,No Offer,0
713,6,"333,21",1,0,Urban,1,Phone,Discount,0
714,2,"584,37",1,0,Urban,1,Multichannel,Discount,1
715,6,"29,99",0,1,Urban,1,Phone,Buy One Get One,0
716,4,"78,96",0,1,Urban,1,Phone,No Offer,0
717,4,"53,42",0,1,Surburban,0,Phone,Discount,0
718,3,"314,67",1,0,Rural,1,Web,No Offer,0
719,5,"306,21",0,1,Surburban,0,Web,Buy One Get One,0
720,4,"72,38",1,0,Rural,1,Web,Buy One Get One,1
721,1,"375,03",1,0,Surburban,0,Phone,No Offer,0
722,3,"163,76",1,0,Surburban,1,Phone,Buy One Get One,0
723,6,"178,37",1,0,Surburban,1,Web,Discount,1
724,1,"522,77",1,0,Surburban,1,Multichannel,No Offer,0
725,8,"59,95",1,0,Urban,0,Phone,No Offer,0
726,6,"569,14",0,1,Surburban,1,Web,No Offer,0
727,4,"275,27",1,0,Rural,1,Phone,No Offer,0
728,1,"29,99",0,1,Urban,0,Web,No Offer,0
729,2,"675,88",1,1,Urban,1,Phone,Discount,0
730,10,"161,65",1,0,Surburban,0,Web,Buy One Get One,0
731,11,"568,56",1,1,Urban,1,Multichannel,Buy One Get One,0
732,9,"257,6",1,1,Urban,1,Phone,No Offer,0
733,2,"269,13",0,1,Surburban,0,Multichannel,Buy One Get One,0
734,12,"32,51",0,1,Rural,0,Phone,No Offer,0
735,11,"99,05",1,0,Urban,1,Phone,No Offer,0
736,7,"340,72",1,0,Urban,0,Web,Discount,0
737,9,"100,86",1,0,Surburban,1,Phone,Discount,0
738,3,"1118,27",1,1,Surburban,1,Multichannel,Buy One Get One,0
739,2,"214,95",0,1,Rural,1,Web,Buy One Get One,0
740,11,"143,91",0,1,Surburban,0,Phone,Buy One Get One,0
741,10,"1097,45",0,1,Surburban,1,Phone,No Offer,1
742,6,"263,84",0,1,Rural,1,Web,Buy One Get One,1
743,7,"45,72",1,0,Urban,0,Phone,No Offer,0
744,2,"243,5",1,1,Surburban,0,Phone,Discount,0
745,8,"58,28",0,1,Urban,0,Phone,Discount,0
746,2,"225,35",1,0,Urban,0,Phone,No Offer,0
747,3,"222,8",1,0,Urban,0,Web,Discount,0
748,1,"29,99",1,0,Rural,1,Web,Discount,0
749,1,"313,98",0,1,Surburban,0,Web,No Offer,0
750,6,"105,87",1,0,Surburban,1,Web,Discount,0
751,5,"29,99",0,1,Surburban,1,Web,Buy One Get One,0
752,3,"244,64",1,0,Surburban,0,Phone,Buy One Get One,0
753,12,"49,5",0,1,Surburban,1,Phone,Buy One Get One,0
754,7,"29,99",1,0,Rural,1,Web,Buy One Get One,0
755,1,"29,99",1,0,Surburban,0,Web,Discount,1
756,7,"56,46",1,0,Urban,1,Web,Buy One Get One,0
757,4,"110,29",0,1,Urban,0,Web,No Offer,0
758,10,"300,6",1,1,Urban,0,Multichannel,Discount,0
759,3,"29,99",0,1,Surburban,1,Web,Buy One Get One,0
760,9,"174,64",0,1,Urban,1,Web,No Offer,0
761,5,"771,92",0,1,Surburban,1,Multichannel,No Offer,0
762,1,"215,23",1,0,Urban,1,Multichannel,Buy One Get One,0
763,7,"192,12",1,0,Urban,0,Web,No Offer,0
764,6,"40,02",0,1,Surburban,0,Web,No Offer,0
765,8,"29,99",1,0,Surburban,0,Web,Buy One Get One,1
766,10,"275,04",1,0,Rural,0,Web,No Offer,0
767,2,"518,53",0,1,Surburban,1,Phone,Discount,1
768,3,"454,0",0,1,Urban,0,Multichannel,Discount,0
769,3,"342,64",0,1,Surburban,0,Phone,No Offer,0
770,8,"337,09",1,0,Surburban,0,Phone,No Offer,0
771,1,"1311,69",1,1,Surburban,1,Multichannel,Buy One Get One,0
772,1,"817,36",1,1,Urban,1,Phone,Buy One Get One,1
773,10,"246,4",1,0,Urban,0,Phone,Buy One Get One,0
774,1,"406,33",0,1,Surburban,0,Web,Discount,0
775,11,"98,05",0,1,Surburban,1,Web,Discount,0
776,1,"186,69",1,0,Surburban,0,Phone,Buy One Get One,0
777,1,"29,99",0,1,Surburban,0,Web,No Offer,1
778,8,"29,99",1,0,Surburban,1,Web,No Offer,0
779,1,"586,52",1,0,Rural,1,Multichannel,No Offer,0
780,8,"286,25",0,1,Urban,1,Multichannel,Buy One Get One,0
781,10,"89,45",1,0,Surburban,1,Web,No Offer,0
782,8,"194,81",1,0,Urban,1,Web,Buy One Get One,1
783,10,"33,57",1,0,Urban,0,Phone,Discount,0
784,9,"140,33",1,0,Rural,1,Phone,Buy One Get One,0
785,1,"382,15",0,1,Urban,0,Phone,Discount,1
786,5,"63,2",0,1,Rural,0,Phone,Discount,0
787,10,"148,23",0,1,Urban,1,Phone,No Offer,0
788,3,"123,2",1,0,Urban,1,Phone,Discount,0
789,1,"485,53",1,0,Urban,0,Web,Buy One Get One,0
790,1,"398,71",1,0,Rural,0,Web,Buy One Get One,0
791,9,"46,56",1,0,Surburban,0,Web,Discount,1
792,9,"29,99",0,1,Surburban,0,Phone,No Offer,0
793,1,"162,82",1,0,Surburban,0,Phone,No Offer,1
794,2,"2080,78",1,1,Rural,1,Phone,Buy One Get One,0
795,10,"85,31",1,0,Urban,0,Web,No Offer,0
796,2,"180,48",1,0,Urban,0,Phone,Discount,0
797,7,"139,53",0,1,Surburban,1,Phone,Discount,0
798,7,"151,89",1,0,Urban,0,Web,No Offer,0
799,10,"29,99",1,0,Urban,0,Phone,No Offer,0
800,1,"651,65",1,1,Urban,1,Web,No Offer,0
801,10,"209,02",0,1,Rural,0,Multichannel,Buy One Get One,0
802,1,"305,09",1,1,Surburban,0,Phone,Buy One Get One,1
803,2,"424,44",0,1,Urban,0,Phone,Discount,0
804,10,"138,11",0,1,Urban,0,Phone,Buy One Get One,0
805,1,"804,15",1,1,Surburban,1,Multichannel,Discount,1
806,11,"85,29",0,1,Surburban,0,Phone,Discount,0
807,9,"29,99",0,1,Surburban,1,Phone,No Offer,0
808,4,"307,66",1,0,Urban,1,Web,Discount,1
809,11,"123,25",1,0,Surburban,0,Web,Discount,0
810,2,"322,83",1,0,Surburban,0,Multichannel,No Offer,1
811,3,"261,43",0,1,Urban,1,Web,Discount,0
812,7,"513,78",1,0,Urban,1,Phone,No Offer,0
813,5,"746,6",1,0,Surburban,1,Multichannel,Buy One Get One,1
814,8,"56,17",1,0,Urban,0,Phone,No Offer,0
815,1,"1486,31",1,1,Surburban,1,Phone,Buy One Get One,1
816,1,"143,84",0,1,Rural,1,Phone,Discount,0
817,10,"82,14",0,1,Rural,0,Web,No Offer,1
818,9,"29,99",0,1,Surburban,1,Web,No Offer,0
819,9,"152,55",0,1,Rural,1,Phone,Discount,0
820,5,"145,36",1,0,Rural,1,Web,No Offer,1
821,9,"314,36",0,1,Urban,0,Phone,Discount,0
822,3,"390,34",1,0,Urban,0,Web,No Offer,0
823,12,"618,13",1,1,Urban,1,Phone,No Offer,0
824,6,"29,99",0,1,Rural,1,Phone,No Offer,0
825,6,"29,99",0,1,Urban,0,Phone,Discount,0
826,6,"54,41",0,1,Urban,1,Phone,Buy One Get One,0
827,9,"718,97",0,1,Rural,1,Multichannel,Discount,0
828,6,"154,16",1,0,Surburban,0,Web,No Offer,0
829,9,"157,41",0,1,Urban,0,Web,No Offer,0
830,6,"56,14",0,1,Surburban,1,Web,Buy One Get One,0
831,7,"77,94",1,0,Surburban,1,Web,No Offer,0
832,1,"335,08",0,1,Urban,0,Phone,Buy One Get One,0
833,5,"29,99",0,1,Rural,1,Web,Discount,0
834,10,"110,84",1,0,Surburban,0,Phone,Discount,0
835,10,"312,03",0,1,Rural,0,Web,Discount,0
836,5,"258,91",0,1,Urban,1,Web,Discount,1
837,2,"101,67",1,0,Surburban,1,Web,Discount,0
838,2,"741,29",1,1,Urban,1,Phone,No Offer,0
839,1,"114,68",1,0,Rural,0,Web,Discount,0
840,3,"82,25",1,0,Surburban,0,Phone,Buy One Get One,0
841,7,"29,99",0,1,Urban,0,Web,No Offer,0
842,8,"37,74",0,1,Surburban,1,Phone,Discount,0
843,5,"153,22",0,1,Urban,0,Phone,No Offer,0
844,5,"582,36",0,1,Surburban,1,Multichannel,No Offer,0
845,7,"29,99",1,0,Urban,1,Phone,Discount,0
846,7,"46,51",1,0,Rural,1,Web,Buy One Get One,0
847,2,"964,89",1,0,Surburban,1,Phone,No Offer,0
848,5,"207,31",1,0,Urban,0,Phone,Buy One Get One,0
849,3,"187,74",0,1,Urban,0,Phone,No Offer,0
850,4,"99,39",1,0,Surburban,0,Phone,Discount,0
851,3,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
852,2,"198,17",0,1,Urban,0,Phone,Buy One Get One,0
853,7,"213,26",1,1,Urban,1,Phone,Discount,0
854,12,"159,93",1,0,Urban,0,Phone,Discount,0
855,3,"70,91",0,1,Urban,1,Web,Discount,0
856,4,"173,48",0,1,Urban,1,Phone,No Offer,0
857,8,"287,06",0,1,Urban,0,Phone,Buy One Get One,1
858,9,"173,88",0,1,Surburban,0,Phone,Discount,1
859,9,"428,99",1,0,Urban,0,Multichannel,Discount,0
860,8,"492,53",1,1,Rural,1,Phone,Discount,0
861,2,"784,22",1,0,Rural,1,Multichannel,No Offer,0
862,1,"81,12",0,1,Urban,0,Web,Discount,1
863,2,"29,99",0,1,Urban,1,Web,No Offer,0
864,11,"59,11",1,0,Surburban,1,Web,Buy One Get One,0
865,1,"156,33",0,1,Surburban,1,Phone,No Offer,0
866,2,"64,26",1,0,Urban,0,Phone,No Offer,0
867,2,"836,65",1,1,Surburban,1,Phone,Buy One Get One,0
868,3,"39,37",0,1,Surburban,1,Phone,No Offer,0
869,10,"56,6",1,0,Urban,0,Phone,Discount,0
870,7,"221,71",0,1,Rural,1,Web,Buy One Get One,0
871,6,"29,99",1,0,Urban,1,Phone,Buy One Get One,0
872,5,"320,43",1,1,Surburban,0,Web,Buy One Get One,0
873,4,"222,32",1,1,Surburban,1,Web,Buy One Get One,1
874,1,"249,24",0,1,Urban,1,Multichannel,Discount,0
875,10,"398,03",1,0,Surburban,0,Web,Buy One Get One,0
876,2,"122,01",0,1,Urban,1,Web,Discount,0
877,3,"105,08",1,0,Rural,0,Phone,No Offer,0
878,2,"61,34",1,0,Rural,1,Web,No Offer,0
879,11,"87,52",0,1,Surburban,0,Phone,Buy One Get One,0
880,6,"343,82",1,0,Urban,0,Web,No Offer,1
881,1,"767,3",1,1,Surburban,1,Phone,No Offer,1
882,1,"283,63",0,1,Surburban,1,Phone,Discount,0
883,9,"29,99",0,1,Surburban,0,Phone,Buy One Get One,0
884,4,"116,37",1,0,Urban,0,Web,Discount,0
885,10,"175,21",0,1,Urban,0,Web,Buy One Get One,0
886,11,"82,57",1,0,Surburban,0,Phone,Discount,1
887,2,"725,51",1,0,Surburban,1,Multichannel,Buy One Get One,0
888,10,"363,14",0,1,Rural,0,Web,Buy One Get One,0
889,6,"835,28",1,1,Surburban,1,Phone,No Offer,0
890,10,"167,85",0,1,Surburban,0,Web,Discount,0
891,9,"254,75",1,0,Rural,1,Web,No Offer,0
892,7,"116,33",0,1,Rural,0,Web,No Offer,0
893,7,"662,26",1,0,Urban,1,Multichannel,Discount,0
894,10,"72,77",1,0,Urban,0,Phone,No Offer,0
895,6,"109,99",1,0,Urban,1,Web,Discount,0
896,12,"640,99",1,1,Urban,1,Web,Buy One Get One,0
897,3,"816,52",1,1,Urban,1,Phone,Discount,0
898,3,"290,52",1,0,Surburban,0,Web,No Offer,0
899,7,"96,76",1,0,Urban,1,Web,Discount,0
900,9,"72,97",1,0,Urban,1,Web,Discount,0
901,3,"257,56",1,1,Surburban,0,Web,Buy One Get One,0
